datetime,EAN101,EAN201,EAN202,EAN203,EAN103,EAN102,EAN104,sale_price_1,sale_price_2,sale_price_3,sale_price_4,purchase_price_1,purchase_price_2,purchase_price_3,purchase_price_4
2019-10-07T17:52:00,0,0,0,107.591618,0.40727274,10.784,4.2,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T17:52:30,0,0,0,107.7934778,0.38181815,10.72,4.2,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T17:53:00,0,0,0,107.591618,0.35636363,10.656,4.2,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T17:53:30,0,0,0,107.5002876,0.33090911,10.592,4.2,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T17:54:00,0,0,0,107.591618,0.30545452,10.528,4.2,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T17:54:30,0,0,0.0115,107.7934778,0.28,10.464,4.2,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T17:55:00,0,0,0.011,107.7934778,0.25454548,10.4,4.2,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T17:55:30,0,0,0.0085,107.7934778,0.22909089,10.336,4.2,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T17:56:00,0,0,0.0105,107.8453746,0.20363637,10.272,4.2,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T17:56:30,0,0,0.0115,107.8453746,0.17818185,10.208,4.2,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T17:57:00,0,0,0.01,107.8453746,0.15272726,10.144,4.2,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T17:57:30,0,0,0.009,107.8453746,0.12727274,10.08,4.2,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T17:58:00,0,0,0.009,107.9349338,0.10181815,10.016,4.2,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T17:58:30,0,0,0.009,107.8453746,0.07636363,9.952,4.2,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T17:59:00,0,0,0.009,107.8453746,0.05090911,9.888,4.2,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T17:59:30,0,0,0.01,107.9349338,0.02545452,9.824,4.2,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:00:00,0,0,0.0085,107.9349338,0,9.76,4.2,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:00:30,0,0,0.0085,108.518006,0,9.68,4.1533333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:01:00,0,0,0.0085,108.7499984,0,9.6,4.1066667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:01:30,0,0,0.009,108.518006,0,9.52,4.06,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:02:00,0,0,0.0085,107.9349338,0,9.44,4.0133333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:02:30,0,0,0.009,107.9349338,0,9.36,3.9666667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:03:00,0,0,0.00925,107.9349338,0,9.28,3.92,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:03:30,0,0,0.0095,108.518006,0,9.2,3.8733333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:04:00,0,0,0.0093,107.9349338,0,9.12,3.8266667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:04:30,0,0,0.0091,107.9349338,0,9.04,3.78,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:05:00,0,0,0.0089,107.9349338,0,8.96,3.7333333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:05:30,0,0,0.0087,108.518006,0,8.88,3.6866667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:06:00,0,0,0.0085,108.6636746,0,8.8,3.64,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:06:30,0,0,0.008,108.518006,0,8.72,3.5933333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:07:00,0,0,0.0075,108.518006,0,8.64,3.5466667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:07:30,0,0,0.00375,107.9349338,0,8.56,3.5,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:08:00,0,0,0,107.591618,0,8.48,3.4533333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:08:30,0,0,0,107.591618,0,8.4,3.4066667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:09:00,0,0,0,107.4724948,0,8.32,3.36,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:09:30,0,0,0,107.4724948,0,8.24,3.3133333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:10:00,0,0,0,107.591618,0,8.16,3.2666667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:10:30,0,0,0,107.4724948,0,8.08,3.22,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:11:00,0,0,0,107.4724948,0,8,3.1733333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:11:30,0,0,0,107.2482422,0,7.92,3.1266667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:12:00,0,0,0,107.4724948,0,7.84,3.08,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:12:30,0,0,0,107.4724948,0,7.76,3.0333333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:13:00,0,0,0,107.7238134,0,7.68,2.9866667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:13:30,0,0,0,107.7238134,0,7.6,2.94,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:14:00,0,0,0,107.7238134,0,7.52,2.8933333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:14:30,0,0,0,108.175172,0,7.44,2.8466667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:15:00,0,0,0,108.6636746,0,7.36,2.8,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:15:30,0,0,0,108.175172,0,7.328,2.8,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:16:00,0,0,0,108.175172,0,7.296,2.8,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:16:30,0,0,0,108.175172,0,7.264,2.8,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:17:00,0,0,0,107.7238134,0,7.232,2.8,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:17:30,0,0,0,108.175172,0,7.2,2.8,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:18:00,0,0,0,108.6636746,0,7.168,2.8,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:18:30,0,0,0,108.175172,0,7.136,2.8,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:19:00,0,0,0,107.7238134,0,7.104,2.8,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:19:30,0,0,0,107.7238134,0,7.072,2.8,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:20:00,0,0,0,107.7238134,0,7.04,2.8,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:20:30,0,0,0,107.7238134,0,7.008,2.8,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:21:00,0,0,0,107.7238134,0,6.976,2.8,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:21:30,0,0,0,108.1256738,0,6.944,2.8,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:22:00,0,0,0,108.1256738,0,6.912,2.8,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:22:30,0,0,0,107.7238134,0,6.88,2.8,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:23:00,0,0,0,108.1256738,0,6.848,2.8,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:23:30,0,0,0,108.1256738,0,6.816,2.8,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:24:00,0,0,0,107.7238134,0,6.784,2.8,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:24:30,0,0,0,108.1256738,0,6.752,2.8,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:25:00,0,0,0,107.7238134,0,6.72,2.8,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:25:30,0,0,0,107.1858066,0,6.688,2.8,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:26:00,0,0,0,107.1858066,0,6.656,2.8,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:26:30,0,0,0,107.7238134,0,6.624,2.8,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:27:00,0,0,0,107.7238134,0,6.592,2.8,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:27:30,0,0,0,107.7238134,0,6.56,2.8,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:28:00,0,0,0,107.7238134,0,6.528,2.8,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:28:30,0,0,0,108.1256738,0,6.496,2.8,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:29:00,0,0,0,108.1256738,0,6.464,2.8,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:29:30,0,0,0,108.1256738,0,6.432,2.8,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:30:00,0,0,0,108.1256738,0,6.4,2.8,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:30:30,0,0,0,108.1256738,0,6.3413333,2.8466667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:31:00,0,0,0,108.1256738,0,6.2826667,2.8933333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:31:30,0,0,0,108.1256738,0,6.224,2.94,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:32:00,0,0,0,108.1256738,0,6.1653333,2.9866667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:32:30,0,0,0,108.1256738,0,6.1066667,3.0333333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:33:00,0,0,0,108.1256738,0,6.048,3.08,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:33:30,0,0,0,108.175172,0,5.9893333,3.1266667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:34:00,0,0,0,108.175172,0,5.9306667,3.1733333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:34:30,0,0,0,108.175172,0,5.872,3.22,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:35:00,0,0,0,108.175172,0,5.8133333,3.2666667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:35:30,0,0,0,108.1256738,0,5.7546667,3.3133333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:36:00,0,0,0,108.175172,0,5.696,3.36,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:36:30,0,0,0,108.1256738,0,5.6373333,3.4066667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:37:00,0,0,0,107.7106406,0,5.5786667,3.4533333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:37:30,0,0,0,107.5239458,0,5.52,3.5,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:38:00,0,0,0,107.5239458,0,5.4613333,3.5466667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:38:30,0,0,0,107.5239458,0,5.4026667,3.5933333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:39:00,0,0,0,107.5239458,0,5.344,3.64,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:39:30,0,0,0,107.5239458,0,5.2853333,3.6866667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:40:00,0,0,0,107.5239458,0,5.2266667,3.7333333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:40:30,0,0,0,106.7284244,0,5.168,3.78,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:41:00,0,0,0,106.7284244,0,5.1093333,3.8266667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:41:30,0,0,0,106.7284244,0,5.0506667,3.8733333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:42:00,0,0,0,106.7284244,0,4.992,3.92,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:42:30,0,0,0,106.7284244,0,4.9333333,3.9666667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:43:00,0,0,0,106.7284244,0,4.8746667,4.0133333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:43:30,0,0,0,106.7284244,0,4.816,4.06,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:44:00,0,0,0.0115,106.7284244,0,4.7573333,4.1066667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:44:30,0,0,0.011,107.259558,0,4.6986667,4.1533333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:45:00,0,0,0.0065,106.7284244,0,4.64,4.2,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:45:30,0,0,0,107.259558,0,4.6773333,4.1533333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:46:00,0,0,0,107.259558,0,4.7146667,4.1066667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:46:30,0,0,0,107.5239458,0,4.752,4.06,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:47:00,0,0,0,107.5239458,0,4.7893333,4.0133333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:47:30,0,0,0,107.259558,0,4.8266667,3.9666667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:48:00,0,0,0,107.5239458,0,4.864,3.92,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:48:30,0,0,0,107.7106406,0,4.9013333,3.8733333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:49:00,0,0,0,107.5239458,0,4.9386667,3.8266667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:49:30,0,0,0,107.7106406,0,4.976,3.78,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:50:00,0,0,0,107.7106406,0,5.0133333,3.7333333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:50:30,0,0,0,108.0361044,0,5.0506667,3.6866667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:51:00,0,0,0,108.0361044,0,5.088,3.64,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:51:30,0,0,0,108.0361044,0,5.1253333,3.5933333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:52:00,0,0,0,107.7106406,0,5.1626667,3.5466667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:52:30,0,0,0,107.5239458,0,5.2,3.5,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:53:00,0,0,0,107.5239458,0,5.2373333,3.4533333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:53:30,0,0,0,107.7106406,0,5.2746667,3.4066667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:54:00,0,0,0,107.5239458,0,5.312,3.36,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:54:30,0,0,0,107.5239458,0,5.3493333,3.3133333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:55:00,0,0,0,107.259558,0,5.3866667,3.2666667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:55:30,0,0,0,107.259558,0,5.424,3.22,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:56:00,0,0,0,107.5239458,0,5.4613333,3.1733333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:56:30,0,0,0,107.5239458,0,5.4986667,3.1266667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:57:00,0,0,0,107.7106406,0,5.536,3.08,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:57:30,0,0,0,107.7106406,0,5.5733333,3.0333333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:58:00,0,0,0,107.7106406,0,5.6106667,2.9866667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:58:30,0,0,0,107.259558,0,5.648,2.94,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:59:00,0,0,0,107.259558,0,5.6853333,2.8933333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T18:59:30,0,0,0,108.0361044,0,5.7226667,2.8466667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:00:00,0,0,0,108.2142526,0,5.76,2.8,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:00:30,0,0,0,108.2142526,0,5.728,2.8933333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:01:00,0,0,0,108.2142526,0,5.696,2.9866667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:01:30,0,0,0,108.2142526,0,5.664,3.08,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:02:00,0,0,0,108.3477386,0,5.632,3.1733333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:02:30,0,0,0,108.2142526,0,5.6,3.2666667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:03:00,0,0,0,108.2142526,0,5.568,3.36,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:03:30,0,0,0,108.0361044,0,5.536,3.4533333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:04:00,0,0,0,108.2142526,0,5.504,3.5466667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:04:30,0,0,0,108.3477386,0,5.472,3.64,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:05:00,0,0,0,108.3477386,0,5.44,3.7333333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:05:30,0,0,0,108.2142526,0,5.408,3.8266667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:06:00,0,0,0,108.2142526,0,5.376,3.92,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:06:30,0,0,0,107.259558,0,5.344,4.0133333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:07:00,0,0,0,107.01045,0,5.312,4.1066667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:07:30,0,0,0,107.259558,0,5.28,4.2,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:08:00,0,0,0,107.259558,0,5.248,4.2933333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:08:30,0,0,0,107.259558,0,5.216,4.3866667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:09:00,0,0,0,108.2142526,0,5.184,4.48,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:09:30,0,0,0,108.2142526,0,5.152,4.5733333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:10:00,0,0,0,108.2142526,0,5.12,4.6666667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:10:30,0,0,0,107.01045,0,5.088,4.76,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:11:00,0,0,0,107.008638,0,5.056,4.8533333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:11:30,0,0,0,107.008638,0,5.024,4.9466667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:12:00,0,0,0,107.008638,0,4.992,5.04,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:12:30,0,0,0,107.008638,0,4.96,5.1333333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:13:00,0,0,0,107.008638,0,4.928,5.2266667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:13:30,0,0,0,107.008638,0,4.896,5.32,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:14:00,0,0,0,107.008638,0,4.864,5.4133333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:14:30,0,0,0,107.008638,0,4.832,5.5066667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:15:00,0,0,0,107.008638,0,4.8,5.6,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:15:30,0,0,0,106.9138076,0,4.7386667,5.6933333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:16:00,0,0,0,106.856396,0,4.6773333,5.7866667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:16:30,0,0,0,106.856396,0,4.616,5.88,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:17:00,0,0,0,106.856396,0,4.5546667,5.9733333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:17:30,0,0,0,106.856396,0,4.4933333,6.0666667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:18:00,0,0,0,106.856396,0,4.432,6.16,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:18:30,0,0,0,106.856396,0,4.3706667,6.2533333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:19:00,0,0,0,106.4690406,0,4.3093333,6.3466667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:19:30,0,0,0,106.4690406,0,4.248,6.44,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:20:00,0,0,0,106.4690406,0,4.1866667,6.5333333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:20:30,0,0,0,106.299698,0,4.1253333,6.6266667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:21:00,0,0,0,106.2565642,0,4.064,6.72,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:21:30,0,0,0,106.2565642,0,4.0026667,6.8133333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:22:00,0,0,0,106.2048796,0,3.9413333,6.9066667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:22:30,0,0,0,106.0732908,0,3.88,7,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:23:00,0,0,0,106.0732908,0,3.8186667,7.0933333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:23:30,0,0,0,106.025711,0,3.7573333,7.1866667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:24:00,0,0,0,106.025711,0,3.696,7.28,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:24:30,0,0,0,105.6998988,0,3.6346667,7.3733333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:25:00,0,0,0,105.6998988,0,3.5733333,7.4666667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:25:30,0,0,0,105.6998988,0,3.512,7.56,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:26:00,0,0,0,105.6998988,0,3.4506667,7.6533333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:26:30,0,0,0,105.605389,0,3.3893333,7.7466667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:27:00,0,0,0,105.6998988,0,3.328,7.84,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:27:30,0,0,0,105.6998988,0,3.2666667,7.9333333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:28:00,0,0,0,105.6998988,0,3.2053333,8.0266667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:28:30,0,0,0,105.6998988,0,3.144,8.12,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:29:00,0,0,0,105.6998988,0,3.0826667,8.2133333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:29:30,0,0,0,105.8551124,0,3.0213333,8.3066667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:30:00,0,0,0,105.8551124,0,2.96,8.4,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:30:30,0,0,0,105.8551124,0,2.968,8.3533333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:31:00,0,0,0,105.8551124,0,2.976,8.3066667,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:31:30,0,0,0,105.8551124,0,2.984,8.26,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
2019-10-07T19:32:00,0,0,0,105.8551124,0,2.992,8.2133333,0.04,0.04,0.04,0.04,0.15,0.15,0.15,0.15
